uscd,timestamp,temp,humidity
0,2021-04-19 14:18:02,23.0,62.0
1,2021-04-19 14:18:04,23.0,62.0
0,2021-04-19 14:19:02,23.0,61.0
1,2021-04-19 14:19:04,23.0,61.0
0,2021-04-19 14:20:02,23.0,62.0
1,2021-04-19 14:20:04,23.0,62.0
0,2021-04-19 14:21:02,23.0,61.0
1,2021-04-19 14:21:04,23.0,61.0
0,2021-04-19 14:22:02,23.0,61.0
1,2021-04-19 14:22:04,23.0,61.0
0,2021-04-19 14:23:02,23.0,62.0
1,2021-04-19 14:23:04,23.0,62.0
0,2021-04-19 14:24:02,23.0,60.0
1,2021-04-19 14:24:04,23.0,60.0
0,2021-04-19 14:25:02,23.0,61.0
1,2021-04-19 14:25:04,23.0,61.0
0,2021-04-19 14:26:02,23.0,58.0
1,2021-04-19 14:26:04,23.0,58.0
0,2021-04-19 14:27:02,23.0,57.0
1,2021-04-19 14:27:04,23.0,57.0
0,2021-04-19 14:28:02,23.0,59.0
1,2021-04-19 14:28:04,23.0,59.0
0,2021-04-19 14:29:02,23.0,58.0
1,2021-04-19 14:29:04,23.0,58.0
0,2021-04-19 14:30:02,23.0,58.0
1,2021-04-19 14:30:04,23.0,58.0
0,2021-04-19 14:31:02,23.0,58.0
1,2021-04-19 14:31:04,23.0,58.0
0,2021-04-19 14:32:02,23.0,58.0
1,2021-04-19 14:32:04,23.0,58.0
0,2021-04-19 14:33:02,23.0,60.0
1,2021-04-19 14:33:04,23.0,60.0
0,2021-04-19 14:34:02,23.0,60.0
1,2021-04-19 14:34:04,23.0,60.0
0,2021-04-19 14:35:04,23.0,61.0
1,2021-04-19 14:35:06,23.0,61.0
0,2021-04-19 14:36:05,23.0,61.0
1,2021-04-19 14:36:07,23.0,61.0
0,2021-04-19 14:37:02,23.0,64.0
1,2021-04-19 14:37:04,23.0,64.0
0,2021-04-19 14:38:02,23.0,61.0
1,2021-04-19 14:38:04,23.0,61.0
0,2021-04-19 14:39:02,23.0,60.0
1,2021-04-19 14:39:04,23.0,60.0
0,2021-04-19 14:40:02,23.0,61.0
1,2021-04-19 14:40:04,23.0,61.0
0,2021-04-19 14:41:02,23.0,60.0
1,2021-04-19 14:41:04,23.0,60.0
0,2021-04-19 14:42:02,23.0,59.0
1,2021-04-19 14:42:04,23.0,59.0
0,2021-04-19 14:43:02,23.0,60.0
1,2021-04-19 14:43:04,23.0,60.0
0,2021-04-19 14:44:02,23.0,59.0
1,2021-04-19 14:44:04,23.0,59.0
0,2021-04-19 14:45:02,22.0,58.0
1,2021-04-19 14:45:04,22.0,58.0
0,2021-04-19 14:46:02,22.0,59.0
1,2021-04-19 14:46:04,22.0,59.0
0,2021-04-19 14:47:02,22.0,58.0
1,2021-04-19 14:47:04,22.0,58.0
0,2021-04-19 14:48:02,22.0,57.0
1,2021-04-19 14:48:04,22.0,57.0
0,2021-04-19 14:49:02,22.0,58.0
1,2021-04-19 14:49:04,22.0,58.0
0,2021-04-19 14:50:02,22.0,58.0
1,2021-04-19 14:50:04,22.0,58.0
0,2021-04-19 14:51:02,22.0,58.0
1,2021-04-19 14:51:04,22.0,58.0
0,2021-04-19 14:52:02,22.0,59.0
1,2021-04-19 14:52:04,22.0,59.0
0,2021-04-19 14:53:02,22.0,58.0
1,2021-04-19 14:53:04,22.0,58.0
0,2021-04-19 14:54:02,22.0,58.0
1,2021-04-19 14:54:04,22.0,58.0
0,2021-04-19 14:55:02,22.0,58.0
1,2021-04-19 14:55:04,22.0,58.0
0,2021-04-19 14:56:02,22.0,58.0
1,2021-04-19 14:56:04,22.0,58.0
0,2021-04-19 14:57:02,22.0,57.0
1,2021-04-19 14:57:04,22.0,57.0
0,2021-04-19 14:58:02,22.0,55.0
1,2021-04-19 14:58:04,22.0,55.0
0,2021-04-19 14:59:02,22.0,55.0
1,2021-04-19 14:59:04,22.0,55.0
0,2021-04-19 15:00:02,22.0,56.0
1,2021-04-19 15:00:04,22.0,56.0
0,2021-04-19 15:01:02,22.0,56.0
1,2021-04-19 15:01:04,22.0,56.0
0,2021-04-19 15:02:02,22.0,56.0
1,2021-04-19 15:02:04,22.0,56.0
0,2021-04-19 15:03:01,22.0,54.0
1,2021-04-19 15:03:04,22.0,54.0
0,2021-04-19 15:04:02,22.0,51.0
1,2021-04-19 15:04:04,22.0,51.0
0,2021-04-19 15:05:02,22.0,50.0
1,2021-04-19 15:05:04,22.0,50.0
0,2021-04-19 15:06:02,22.0,49.0
1,2021-04-19 15:06:04,22.0,49.0
0,2021-04-19 15:07:02,22.0,48.0
1,2021-04-19 15:07:04,22.0,48.0
0,2021-04-19 15:08:02,22.0,47.0
1,2021-04-19 15:08:04,22.0,47.0
0,2021-04-19 15:09:02,22.0,48.0
1,2021-04-19 15:09:04,22.0,48.0
0,2021-04-19 15:10:02,22.0,48.0
1,2021-04-19 15:10:04,22.0,48.0
0,2021-04-19 15:11:02,22.0,48.0
1,2021-04-19 15:11:04,22.0,48.0
0,2021-04-19 15:12:02,22.0,48.0
1,2021-04-19 15:12:04,22.0,48.0
0,2021-04-19 15:13:02,22.0,48.0
1,2021-04-19 15:13:04,22.0,48.0
0,2021-04-19 15:14:02,22.0,48.0
1,2021-04-19 15:14:04,22.0,48.0
0,2021-04-19 15:15:02,22.0,49.0
1,2021-04-19 15:15:04,22.0,49.0
0,2021-04-19 15:16:02,22.0,50.0
1,2021-04-19 15:16:04,22.0,50.0
0,2021-04-19 15:17:02,22.0,51.0
1,2021-04-19 15:17:04,22.0,51.0
0,2021-04-19 15:18:02,22.0,52.0
1,2021-04-19 15:18:04,22.0,52.0
0,2021-04-19 15:19:02,22.0,53.0
1,2021-04-19 15:19:04,22.0,53.0
0,2021-04-19 15:20:02,22.0,53.0
1,2021-04-19 15:20:04,22.0,53.0
0,2021-04-19 15:21:02,22.0,53.0
1,2021-04-19 15:21:04,22.0,53.0
0,2021-04-19 15:22:02,22.0,53.0
1,2021-04-19 15:22:04,22.0,53.0
0,2021-04-19 15:23:02,22.0,54.0
1,2021-04-19 15:23:04,22.0,54.0
0,2021-04-19 15:24:01,22.0,54.0
1,2021-04-19 15:24:04,22.0,54.0
0,2021-04-19 15:25:02,22.0,54.0
1,2021-04-19 15:25:04,22.0,54.0
0,2021-04-19 15:26:02,22.0,54.0
1,2021-04-19 15:26:04,22.0,54.0
0,2021-04-19 15:27:02,22.0,54.0
1,2021-04-19 15:27:04,22.0,54.0
0,2021-04-19 15:28:02,22.0,54.0
1,2021-04-19 15:28:04,22.0,54.0
0,2021-04-19 15:29:02,22.0,55.0
1,2021-04-19 15:29:04,22.0,55.0
0,2021-04-19 15:30:02,22.0,55.0
1,2021-04-19 15:30:04,22.0,55.0
0,2021-04-19 15:31:02,22.0,55.0
1,2021-04-19 15:31:05,22.0,55.0
0,2021-04-19 15:32:04,22.0,56.0
1,2021-04-19 15:32:06,22.0,56.0
0,2021-04-19 15:33:02,22.0,59.0
1,2021-04-19 15:33:04,22.0,59.0
0,2021-04-19 15:34:01,22.0,56.0
1,2021-04-19 15:34:04,22.0,56.0
0,2021-04-19 15:35:02,22.0,55.0
1,2021-04-19 15:35:04,22.0,55.0
0,2021-04-19 15:36:02,22.0,55.0
1,2021-04-19 15:36:04,22.0,55.0
0,2021-04-19 15:37:02,22.0,55.0
1,2021-04-19 15:37:04,22.0,55.0
0,2021-04-19 15:38:02,22.0,56.0
1,2021-04-19 15:38:04,22.0,56.0
0,2021-04-19 15:39:02,22.0,55.0
1,2021-04-19 15:39:04,22.0,55.0
0,2021-04-19 15:40:02,22.0,55.0
1,2021-04-19 15:40:04,22.0,55.0
0,2021-04-19 15:41:02,22.0,55.0
1,2021-04-19 15:41:04,22.0,55.0
0,2021-04-19 15:42:02,22.0,55.0
1,2021-04-19 15:42:04,22.0,55.0
0,2021-04-19 15:43:02,22.0,55.0
1,2021-04-19 15:43:04,22.0,55.0
0,2021-04-19 15:44:02,22.0,55.0
1,2021-04-19 15:44:04,22.0,55.0
0,2021-04-19 15:45:02,22.0,55.0
1,2021-04-19 15:45:04,22.0,55.0
0,2021-04-19 15:46:02,22.0,55.0
1,2021-04-19 15:46:04,22.0,55.0
0,2021-04-19 15:47:02,22.0,55.0
1,2021-04-19 15:47:04,22.0,55.0
0,2021-04-19 15:48:02,22.0,55.0
1,2021-04-19 15:48:04,22.0,55.0
0,2021-04-19 15:49:02,22.0,55.0
1,2021-04-19 15:49:04,22.0,55.0
0,2021-04-19 15:50:02,22.0,55.0
1,2021-04-19 15:50:04,22.0,55.0
0,2021-04-19 15:51:02,22.0,55.0
1,2021-04-19 15:51:04,22.0,55.0
0,2021-04-19 15:52:02,22.0,55.0
1,2021-04-19 15:52:04,22.0,55.0
0,2021-04-19 15:53:02,22.0,55.0
1,2021-04-19 15:53:04,22.0,55.0
0,2021-04-19 15:54:02,22.0,55.0
1,2021-04-19 15:54:04,22.0,55.0
0,2021-04-19 15:55:02,22.0,55.0
1,2021-04-19 15:55:04,22.0,55.0
0,2021-04-19 15:56:02,22.0,54.0
1,2021-04-19 15:56:04,22.0,54.0
0,2021-04-19 15:57:02,22.0,54.0
1,2021-04-19 15:57:04,22.0,54.0
0,2021-04-19 15:58:02,22.0,55.0
1,2021-04-19 15:58:04,22.0,55.0
0,2021-04-19 15:59:02,22.0,55.0
1,2021-04-19 15:59:04,22.0,55.0
0,2021-04-19 16:00:02,22.0,55.0
1,2021-04-19 16:00:04,22.0,55.0
0,2021-04-19 16:01:02,22.0,56.0
1,2021-04-19 16:01:04,22.0,56.0
0,2021-04-19 16:02:02,22.0,55.0
1,2021-04-19 16:02:04,22.0,55.0
0,2021-04-19 16:03:02,22.0,55.0
1,2021-04-19 16:03:04,22.0,55.0
0,2021-04-19 16:04:02,22.0,55.0
1,2021-04-19 16:04:04,22.0,55.0
0,2021-04-19 16:05:02,22.0,55.0
1,2021-04-19 16:05:04,22.0,55.0
0,2021-04-19 16:06:02,22.0,55.0
1,2021-04-19 16:06:04,22.0,55.0
0,2021-04-19 16:07:02,22.0,55.0
1,2021-04-19 16:07:04,22.0,55.0
0,2021-04-19 16:08:02,22.0,55.0
1,2021-04-19 16:08:04,22.0,55.0
0,2021-04-19 16:09:02,22.0,55.0
1,2021-04-19 16:09:04,22.0,55.0
0,2021-04-19 16:10:02,22.0,55.0
1,2021-04-19 16:10:04,22.0,55.0
0,2021-04-19 16:11:02,22.0,55.0
1,2021-04-19 16:11:04,22.0,55.0
0,2021-04-19 16:12:02,22.0,55.0
1,2021-04-19 16:12:04,22.0,55.0
0,2021-04-19 16:13:02,22.0,54.0
1,2021-04-19 16:13:04,22.0,54.0
0,2021-04-19 16:14:02,22.0,55.0
1,2021-04-19 16:14:04,22.0,55.0
0,2021-04-19 16:15:02,22.0,55.0
1,2021-04-19 16:15:04,22.0,55.0
0,2021-04-19 16:16:02,22.0,55.0
1,2021-04-19 16:16:04,22.0,55.0
0,2021-04-19 16:17:02,22.0,54.0
1,2021-04-19 16:17:04,22.0,54.0
0,2021-04-19 16:18:02,22.0,54.0
1,2021-04-19 16:18:04,22.0,54.0
0,2021-04-19 16:19:02,22.0,54.0
1,2021-04-19 16:19:04,22.0,54.0
0,2021-04-19 16:20:02,22.0,54.0
1,2021-04-19 16:20:04,22.0,54.0
0,2021-04-19 16:21:02,22.0,54.0
1,2021-04-19 16:21:04,22.0,54.0
0,2021-04-19 16:22:02,22.0,54.0
1,2021-04-19 16:22:04,22.0,54.0
0,2021-04-19 16:23:02,22.0,54.0
1,2021-04-19 16:23:04,22.0,54.0
0,2021-04-19 16:24:02,22.0,54.0
1,2021-04-19 16:24:04,22.0,54.0
0,2021-04-19 16:25:02,22.0,54.0
1,2021-04-19 16:25:04,22.0,54.0
0,2021-04-19 16:26:02,22.0,55.0
1,2021-04-19 16:26:04,22.0,55.0
0,2021-04-19 16:27:02,22.0,55.0
1,2021-04-19 16:27:04,22.0,55.0
0,2021-04-19 16:28:02,22.0,54.0
1,2021-04-19 16:28:04,22.0,54.0
0,2021-04-19 16:29:02,22.0,54.0
1,2021-04-19 16:29:04,22.0,54.0
0,2021-04-19 16:30:02,22.0,54.0
1,2021-04-19 16:30:04,22.0,54.0
0,2021-04-19 16:31:02,22.0,55.0
1,2021-04-19 16:31:04,22.0,55.0
0,2021-04-19 16:32:02,22.0,55.0
1,2021-04-19 16:32:04,22.0,55.0
0,2021-04-19 16:33:01,22.0,55.0
1,2021-04-19 16:33:04,22.0,55.0
0,2021-04-19 16:34:02,22.0,55.0
1,2021-04-19 16:34:04,22.0,55.0
0,2021-04-19 16:35:02,22.0,55.0
1,2021-04-19 16:35:04,22.0,55.0
0,2021-04-19 16:36:02,22.0,55.0
1,2021-04-19 16:36:04,22.0,55.0
0,2021-04-19 16:37:02,22.0,55.0
1,2021-04-19 16:37:04,22.0,55.0
0,2021-04-19 16:38:02,22.0,55.0
1,2021-04-19 16:38:04,22.0,55.0
0,2021-04-19 16:39:02,22.0,55.0
1,2021-04-19 16:39:04,22.0,55.0
0,2021-04-19 16:40:01,22.0,54.0
1,2021-04-19 16:40:04,22.0,54.0
0,2021-04-19 16:41:02,22.0,54.0
1,2021-04-19 16:41:04,22.0,54.0
0,2021-04-19 16:42:02,22.0,54.0
1,2021-04-19 16:42:04,22.0,54.0
0,2021-04-19 16:43:02,22.0,55.0
1,2021-04-19 16:43:04,22.0,55.0
0,2021-04-19 16:44:02,22.0,55.0
1,2021-04-19 16:44:04,22.0,55.0
0,2021-04-19 16:45:02,22.0,55.0
1,2021-04-19 16:45:04,22.0,55.0
0,2021-04-19 16:46:02,22.0,55.0
1,2021-04-19 16:46:04,22.0,55.0
0,2021-04-19 16:47:02,22.0,55.0
1,2021-04-19 16:47:04,22.0,55.0
0,2021-04-19 16:48:02,22.0,54.0
1,2021-04-19 16:48:04,22.0,54.0
0,2021-04-19 16:49:02,22.0,54.0
1,2021-04-19 16:49:04,22.0,54.0
0,2021-04-19 16:50:02,22.0,54.0
1,2021-04-19 16:50:04,22.0,54.0
0,2021-04-19 16:51:02,22.0,54.0
1,2021-04-19 16:51:04,22.0,54.0
0,2021-04-19 16:52:02,22.0,54.0
1,2021-04-19 16:52:04,22.0,54.0
0,2021-04-19 16:53:02,22.0,54.0
1,2021-04-19 16:53:05,22.0,54.0
0,2021-04-19 16:54:02,22.0,54.0
1,2021-04-19 16:54:04,22.0,54.0
0,2021-04-19 16:55:02,22.0,54.0
1,2021-04-19 16:55:04,22.0,54.0
0,2021-04-19 16:56:02,22.0,55.0
1,2021-04-19 16:56:04,22.0,55.0
0,2021-04-19 16:57:02,22.0,55.0
1,2021-04-19 16:57:04,22.0,55.0
0,2021-04-19 16:58:02,22.0,54.0
1,2021-04-19 16:58:04,22.0,54.0
0,2021-04-19 16:59:02,22.0,54.0
1,2021-04-19 16:59:04,22.0,54.0
0,2021-04-19 17:00:02,22.0,54.0
1,2021-04-19 17:00:04,22.0,54.0
0,2021-04-19 17:01:02,22.0,54.0
1,2021-04-19 17:01:04,22.0,54.0
0,2021-04-19 17:02:02,22.0,54.0
1,2021-04-19 17:02:04,22.0,54.0
0,2021-04-19 17:03:02,22.0,54.0
1,2021-04-19 17:03:04,22.0,54.0
0,2021-04-19 17:04:02,22.0,54.0
1,2021-04-19 17:04:04,22.0,54.0
0,2021-04-19 17:05:02,22.0,54.0
1,2021-04-19 17:05:04,22.0,54.0
0,2021-04-19 17:06:02,22.0,55.0
1,2021-04-19 17:06:04,22.0,55.0
0,2021-04-19 17:07:02,22.0,54.0
1,2021-04-19 17:07:04,22.0,54.0
0,2021-04-19 17:08:02,22.0,54.0
1,2021-04-19 17:08:04,22.0,54.0
0,2021-04-19 17:09:02,22.0,54.0
1,2021-04-19 17:09:04,22.0,54.0
0,2021-04-19 17:10:02,22.0,54.0
1,2021-04-19 17:10:04,22.0,54.0
0,2021-04-19 17:11:05,22.0,54.0
1,2021-04-19 17:11:07,22.0,54.0
0,2021-04-19 17:12:02,22.0,58.0
1,2021-04-19 17:12:04,22.0,58.0
0,2021-04-19 17:13:02,22.0,54.0
1,2021-04-19 17:13:04,22.0,54.0
0,2021-04-19 17:14:02,22.0,54.0
1,2021-04-19 17:14:04,22.0,54.0
0,2021-04-19 17:15:02,22.0,54.0
1,2021-04-19 17:15:04,22.0,54.0
0,2021-04-19 17:16:02,22.0,54.0
1,2021-04-19 17:16:04,22.0,54.0
0,2021-04-19 17:17:02,22.0,54.0
1,2021-04-19 17:17:04,22.0,54.0
0,2021-04-19 17:18:02,22.0,54.0
1,2021-04-19 17:18:04,22.0,54.0
0,2021-04-19 17:19:02,22.0,54.0
1,2021-04-19 17:19:04,22.0,54.0
0,2021-04-19 17:20:02,22.0,54.0
1,2021-04-19 17:20:04,22.0,54.0
0,2021-04-19 17:21:02,22.0,54.0
1,2021-04-19 17:21:04,22.0,54.0
0,2021-04-19 17:22:02,22.0,54.0
1,2021-04-19 17:22:04,22.0,54.0
0,2021-04-19 17:23:02,22.0,54.0
1,2021-04-19 17:23:04,22.0,54.0
0,2021-04-19 17:24:02,22.0,55.0
1,2021-04-19 17:24:04,22.0,55.0
0,2021-04-19 17:25:02,22.0,55.0
1,2021-04-19 17:25:04,22.0,55.0
0,2021-04-19 17:26:02,22.0,55.0
1,2021-04-19 17:26:04,22.0,55.0
0,2021-04-19 17:27:02,22.0,55.0
1,2021-04-19 17:27:04,22.0,55.0
0,2021-04-19 17:28:02,22.0,54.0
1,2021-04-19 17:28:04,22.0,54.0
0,2021-04-19 17:29:01,22.0,54.0
1,2021-04-19 17:29:04,22.0,54.0
0,2021-04-19 17:30:02,22.0,54.0
1,2021-04-19 17:30:04,22.0,54.0
0,2021-04-19 17:31:02,22.0,54.0
1,2021-04-19 17:31:04,22.0,54.0
0,2021-04-19 17:32:02,22.0,54.0
1,2021-04-19 17:32:04,22.0,54.0
0,2021-04-19 17:33:02,22.0,54.0
1,2021-04-19 17:33:04,22.0,54.0
0,2021-04-19 17:34:02,22.0,54.0
1,2021-04-19 17:34:04,22.0,54.0
0,2021-04-19 17:35:02,22.0,54.0
1,2021-04-19 17:35:04,22.0,54.0
0,2021-04-19 17:36:01,22.0,54.0
1,2021-04-19 17:36:04,22.0,54.0
0,2021-04-19 17:37:02,22.0,54.0
1,2021-04-19 17:37:04,22.0,54.0
0,2021-04-19 17:38:02,22.0,54.0
1,2021-04-19 17:38:04,22.0,54.0
0,2021-04-19 17:39:02,22.0,54.0
1,2021-04-19 17:39:04,22.0,54.0
0,2021-04-19 17:40:02,22.0,54.0
1,2021-04-19 17:40:04,22.0,54.0
0,2021-04-19 17:41:02,22.0,54.0
1,2021-04-19 17:41:04,22.0,54.0
0,2021-04-19 17:42:02,22.0,54.0
1,2021-04-19 17:42:04,22.0,54.0
0,2021-04-19 17:43:01,22.0,54.0
1,2021-04-19 17:43:04,22.0,54.0
0,2021-04-19 17:44:02,22.0,54.0
1,2021-04-19 17:44:04,22.0,54.0
0,2021-04-19 17:45:02,22.0,54.0
1,2021-04-19 17:45:04,22.0,54.0
0,2021-04-19 17:46:02,22.0,53.0
1,2021-04-19 17:46:04,22.0,53.0
0,2021-04-19 17:47:02,22.0,54.0
1,2021-04-19 17:47:04,22.0,54.0
0,2021-04-19 17:48:02,22.0,54.0
1,2021-04-19 17:48:04,22.0,54.0
0,2021-04-19 17:49:02,22.0,54.0
1,2021-04-19 17:49:04,22.0,54.0
0,2021-04-19 17:50:02,22.0,54.0
1,2021-04-19 17:50:04,22.0,54.0
0,2021-04-19 17:51:02,22.0,54.0
1,2021-04-19 17:51:04,22.0,54.0
0,2021-04-19 17:52:02,22.0,54.0
1,2021-04-19 17:52:04,22.0,54.0
0,2021-04-19 17:53:02,22.0,54.0
1,2021-04-19 17:53:04,22.0,54.0
0,2021-04-19 17:54:02,22.0,54.0
1,2021-04-19 17:54:04,22.0,54.0
0,2021-04-19 17:55:02,22.0,55.0
1,2021-04-19 17:55:04,22.0,55.0
0,2021-04-19 17:56:02,22.0,55.0
1,2021-04-19 17:56:04,22.0,55.0
0,2021-04-19 17:57:02,22.0,55.0
1,2021-04-19 17:57:04,22.0,55.0
0,2021-04-19 17:58:02,22.0,55.0
1,2021-04-19 17:58:04,22.0,55.0
0,2021-04-19 17:59:02,22.0,55.0
1,2021-04-19 17:59:04,22.0,55.0
0,2021-04-19 18:00:02,22.0,54.0
1,2021-04-19 18:00:04,22.0,54.0
0,2021-04-19 18:01:02,22.0,54.0
1,2021-04-19 18:01:04,22.0,54.0
0,2021-04-19 18:02:02,22.0,54.0
1,2021-04-19 18:02:04,22.0,54.0
0,2021-04-19 18:03:02,22.0,55.0
1,2021-04-19 18:03:04,22.0,55.0
0,2021-04-19 18:04:01,22.0,54.0
1,2021-04-19 18:04:04,22.0,54.0
0,2021-04-19 18:05:02,22.0,54.0
1,2021-04-19 18:05:04,22.0,54.0
0,2021-04-19 18:06:02,22.0,54.0
1,2021-04-19 18:06:04,22.0,54.0
0,2021-04-19 18:07:02,22.0,54.0
1,2021-04-19 18:07:04,22.0,54.0
0,2021-04-19 18:08:02,22.0,55.0
1,2021-04-19 18:08:04,22.0,55.0
0,2021-04-19 18:09:02,22.0,57.0
1,2021-04-19 18:09:04,22.0,57.0
0,2021-04-19 18:10:02,22.0,56.0
1,2021-04-19 18:10:04,22.0,56.0
0,2021-04-19 18:11:02,22.0,56.0
1,2021-04-19 18:11:04,22.0,56.0
0,2021-04-19 18:12:02,22.0,55.0
1,2021-04-19 18:12:04,22.0,55.0
0,2021-04-19 18:13:02,22.0,54.0
1,2021-04-19 18:13:04,22.0,54.0
0,2021-04-19 18:14:02,22.0,53.0
1,2021-04-19 18:14:04,22.0,53.0
0,2021-04-19 18:15:02,22.0,52.0
1,2021-04-19 18:15:04,22.0,52.0
0,2021-04-19 18:16:02,22.0,51.0
1,2021-04-19 18:16:04,22.0,51.0
0,2021-04-19 18:17:02,22.0,51.0
1,2021-04-19 18:17:04,22.0,51.0
0,2021-04-19 18:18:02,22.0,51.0
1,2021-04-19 18:18:04,22.0,51.0
0,2021-04-19 18:19:02,22.0,51.0
1,2021-04-19 18:19:04,22.0,51.0
0,2021-04-19 18:20:02,22.0,51.0
1,2021-04-19 18:20:04,22.0,51.0
0,2021-04-19 18:21:02,22.0,50.0
1,2021-04-19 18:21:04,22.0,50.0
0,2021-04-19 18:22:02,22.0,50.0
1,2021-04-19 18:22:04,22.0,50.0
0,2021-04-19 18:23:02,22.0,50.0
1,2021-04-19 18:23:04,22.0,50.0
0,2021-04-19 18:24:02,22.0,49.0
1,2021-04-19 18:24:04,22.0,49.0
0,2021-04-19 18:25:02,22.0,50.0
1,2021-04-19 18:25:04,22.0,50.0
0,2021-04-19 18:26:02,22.0,49.0
1,2021-04-19 18:26:04,22.0,49.0
0,2021-04-19 18:27:02,22.0,48.0
1,2021-04-19 18:27:04,22.0,48.0
0,2021-04-19 18:28:02,22.0,48.0
1,2021-04-19 18:28:04,22.0,48.0
0,2021-04-19 18:29:02,22.0,48.0
1,2021-04-19 18:29:04,22.0,48.0
0,2021-04-19 18:30:02,22.0,48.0
1,2021-04-19 18:30:04,22.0,48.0
0,2021-04-19 18:31:02,22.0,48.0
1,2021-04-19 18:31:04,22.0,48.0
0,2021-04-19 18:32:02,22.0,48.0
1,2021-04-19 18:32:04,22.0,48.0
0,2021-04-19 18:33:02,22.0,48.0
1,2021-04-19 18:33:04,22.0,48.0
0,2021-04-19 18:34:02,22.0,47.0
1,2021-04-19 18:34:04,22.0,47.0
0,2021-04-19 18:35:02,22.0,47.0
1,2021-04-19 18:35:04,22.0,47.0
0,2021-04-19 18:36:02,22.0,47.0
1,2021-04-19 18:36:04,22.0,47.0
0,2021-04-19 18:37:02,22.0,48.0
1,2021-04-19 18:37:04,22.0,48.0
0,2021-04-19 18:38:02,22.0,47.0
1,2021-04-19 18:38:04,22.0,47.0
0,2021-04-19 18:39:01,22.0,47.0
1,2021-04-19 18:39:04,22.0,47.0
0,2021-04-19 18:40:02,22.0,46.0
1,2021-04-19 18:40:04,22.0,46.0
0,2021-04-19 18:41:02,22.0,46.0
1,2021-04-19 18:41:04,22.0,46.0
0,2021-04-19 18:42:02,22.0,46.0
1,2021-04-19 18:42:04,22.0,46.0
0,2021-04-19 18:43:02,22.0,46.0
1,2021-04-19 18:43:04,22.0,46.0
0,2021-04-19 18:44:02,22.0,46.0
1,2021-04-19 18:44:04,22.0,46.0
0,2021-04-19 18:45:02,22.0,46.0
1,2021-04-19 18:45:04,22.0,46.0
0,2021-04-19 18:46:02,22.0,46.0
1,2021-04-19 18:46:04,22.0,46.0
0,2021-04-19 18:47:02,22.0,46.0
1,2021-04-19 18:47:04,22.0,46.0
0,2021-04-19 18:48:04,22.0,46.0
1,2021-04-19 18:48:06,22.0,46.0
0,2021-04-19 18:49:02,22.0,49.0
1,2021-04-19 18:49:04,22.0,49.0
0,2021-04-19 18:50:02,22.0,46.0
1,2021-04-19 18:50:04,22.0,46.0
0,2021-04-19 18:51:02,22.0,45.0
1,2021-04-19 18:51:04,22.0,45.0
0,2021-04-19 18:52:02,22.0,46.0
1,2021-04-19 18:52:04,22.0,46.0
0,2021-04-19 18:53:02,22.0,45.0
1,2021-04-19 18:53:04,22.0,45.0
0,2021-04-19 18:54:02,22.0,46.0
1,2021-04-19 18:54:04,22.0,46.0
0,2021-04-19 18:55:02,22.0,46.0
1,2021-04-19 18:55:04,22.0,46.0
0,2021-04-19 18:56:02,22.0,45.0
1,2021-04-19 18:56:04,22.0,45.0
0,2021-04-19 18:57:02,22.0,46.0
1,2021-04-19 18:57:04,22.0,46.0
0,2021-04-19 18:58:02,22.0,46.0
1,2021-04-19 18:58:04,22.0,46.0
0,2021-04-19 18:59:02,22.0,46.0
1,2021-04-19 18:59:04,22.0,46.0
0,2021-04-19 19:00:02,22.0,47.0
1,2021-04-19 19:00:04,22.0,47.0
0,2021-04-19 19:01:02,22.0,47.0
1,2021-04-19 19:01:04,22.0,47.0
0,2021-04-19 19:02:02,22.0,48.0
1,2021-04-19 19:02:04,22.0,48.0
0,2021-04-19 19:03:02,22.0,49.0
1,2021-04-19 19:03:04,22.0,49.0
0,2021-04-19 19:04:02,22.0,49.0
1,2021-04-19 19:04:04,22.0,49.0
0,2021-04-19 19:05:02,22.0,50.0
1,2021-04-19 19:05:04,22.0,50.0
0,2021-04-19 19:06:02,22.0,51.0
1,2021-04-19 19:06:04,22.0,51.0
0,2021-04-19 19:07:02,22.0,50.0
1,2021-04-19 19:07:04,22.0,50.0
0,2021-04-19 19:08:02,23.0,49.0
1,2021-04-19 19:08:04,23.0,49.0
0,2021-04-19 19:09:02,23.0,49.0
1,2021-04-19 19:09:04,23.0,49.0
0,2021-04-19 19:10:02,23.0,51.0
1,2021-04-19 19:10:04,23.0,51.0
0,2021-04-19 19:11:02,23.0,50.0
1,2021-04-19 19:11:04,23.0,50.0
0,2021-04-19 19:12:02,23.0,50.0
1,2021-04-19 19:12:04,23.0,50.0
0,2021-04-19 19:13:02,23.0,49.0
1,2021-04-19 19:13:04,23.0,49.0
0,2021-04-19 19:14:02,23.0,50.0
1,2021-04-19 19:14:04,23.0,50.0
0,2021-04-19 19:15:02,23.0,50.0
1,2021-04-19 19:15:04,23.0,50.0
0,2021-04-19 19:16:02,23.0,50.0
1,2021-04-19 19:16:04,23.0,50.0
0,2021-04-19 19:17:02,23.0,50.0
1,2021-04-19 19:17:04,23.0,50.0
0,2021-04-19 19:18:02,23.0,50.0
1,2021-04-19 19:18:04,23.0,50.0
0,2021-04-19 19:19:02,23.0,50.0
1,2021-04-19 19:19:04,23.0,50.0
0,2021-04-19 19:20:02,23.0,50.0
1,2021-04-19 19:20:04,23.0,50.0
0,2021-04-19 19:21:02,23.0,50.0
1,2021-04-19 19:21:04,23.0,50.0
